sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
1,Jorhat Christian Medical Centre,"Jorhat Christian Medical Centre, School Of Nursing, Jail Road Borbheta, Jorhat, Distt.- Jorhat, Assam, Pin Code- 785004",Jorhat Christian Medical Centre Trust,Jorhat,Assam,Private,GNM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
2,Jorhat Institute Of Nursing,"Jorhat Institute Of Nursing, Jyoti Pratap Niwas, Koliapani, P.S.- Teok, Jorhat, Distt.- Jorhat, Assam, Pin Code- 785107",Sankar Madhav Associates,Jorhat,Assam,Private,B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
3,Kenduguri Institute Of Nursing,"Kenduguri Institute Of Nursing, Kenduguri Po Chengali Gaon, Jorhat, Distt.- Jorhat, Assam, Pin Code- 785010",Gyan Bharati Foundation,Jorhat,Assam,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
3,Kenduguri Institute Of Nursing,"Kenduguri Institute Of Nursing, Kenduguri Po Chengali Gaon, Jorhat, Distt.- Jorhat, Assam, Pin Code- 785010",Gyan Bharati Foundation,Jorhat,Assam,Private,ANM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
4,Kuki School Of Nursing,"Kuki School Of Nursing, Vill- Milanpur, P.O-Dipota, P.S- Tezpur, Dist- Sonitpur, State- Assam,Pin-784150, Tezpur, Distt.- Sonitpur, Assam, Pin Code- 784150",Prajapati Education Society,Sonitpur,Assam,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
5,L G B Regional Institute Of Mental Health,"L G B Regional Institute Of Mental Health, College Of Nursing, Post Box No. 15,, Tezpur, Distt.- Sonitpur, Assam, Pin Code- 784001",Govt Of Assam,Sonitpur,Assam,Government,M. Sc (N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
5,L G B Regional Institute Of Mental Health,"L G B Regional Institute Of Mental Health, College Of Nursing, Post Box No. 15,, Tezpur, Distt.- Sonitpur, Assam, Pin Code- 784001",Govt Of Assam,Sonitpur,Assam,Government,Post Basic Diploma in Psychiatric nsg.,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
6,Lower Assam School Of Nursing,"Lower Assam School Of Nursing, A Unit Of Lower Assam Hospital & Research Centre, Ward No. 12,, Chapaguri Road, Distt.- Bongaigaon, Assam, Pin Code- 783380",Lower Assam Hospital And Research Centre,Bongaigaon,Assam,Private,GNM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
7,Mercy School Of Nursing,"Mercy School Of Nursing, Mercy Hospital, No-2, Mullapatty, P.O- Khutikatia Haiborgaon, Nagaon, Nagaon, Distt.- Nagoan, Assam, Pin Code- 782002",Hospitaller Sisters Of Mercy,Nagoan,Assam,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
8,Mirza Institute Of Nursing And Health Sciences,"Mirza Institute Of Nursing And Health Sciences, Palashbari Road,Kokjhar, Mirza, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781125",Bagaram Das Gyanjyoti Educational Foundation,Kamrup ( Rural ),Assam,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:52.031738
