inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Orissa|Sambalpur|KOSHALA ANM TRAINING SCHOOL,Koshala Anm Training School,"Koshala Anm Training School, Dhanupali, Sambalpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768005",Bright Future Public School Managing Committee,Sambalpur,Orissa,Private,ANM,40 (Forty),40,768005,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
Orissa|Khordha|LORD JAGANNATH MISSION'S COLLEGE & SCHOOL OF NURSING,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),20 (Twenty) | 60 (Sixty) | 60 (Sixty) | 40 (Forty) Med Surg-08 Paed-08 Psy-07 Obg-09 Chn-08 | 60 (Sixty),240,751010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
Orissa|Bolangir|M P H W (F) DISTT. HEADQUARTERS HOSP.,M P H W (F) Distt. Headquarters Hosp.,"M P H W (F) Distt. Headquarters Hosp., Dist.Head.Quarter.Hosp.Campus Balangir , Balangir, Distt.- Bolangir, Orissa, Pin Code- 767001",Govt Of Odisha,Bolangir,Orissa,Government,ANM,40 (Forty),40,767001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Mayurbhanja|MAHARANI PREM KUMARI SCHOOL OF NURSING,Maharani Prem Kumari School Of Nursing,"Maharani Prem Kumari School Of Nursing, At-Belgadia, Po/Ps-Baripada, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Mayurbhanj Vocational Training Center,Mayurbhanja,Orissa,Private,ANM | B.Sc(N),25 (Twenty Five) | 50 (Fifty),75,757001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Jagatsinghpur|MAHIMA SCHOOL OF NURSING,Mahima School Of Nursing,"Mahima School Of Nursing, At/Po- Gopalsagar, Jagatsinghpur, Distt.- Jagatsinghpur, Orissa, Pin Code- 754103",Prativa Educational Charitable Trust,Jagatsinghpur,Orissa,Private,ANM | GNM,20 (Twenty) | 20 (Twenty),40,754103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Khordha|MANJARI DEVI COLLEGE OF NURSING,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,P B B.Sc(N) | ANM | GNM | B.Sc(N) | M. Sc (N),40 (Forty) | 40 (Forty) | 50 (FIFTY) | 50 (Fifty) | 25 (Twenty Five) 5 In Each Speciality,205,752100,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Mayurbhanja|MAYURBHANJ COLLEGE OF NURSING,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At/P.O.-Takatpur, Dist-Mayurbhanj, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757003",Asa Trust,Mayurbhanja,Orissa,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N) | ANM | GNM,"40 (Forty) | 15 (Fifteen) Paed. -03, Med-Surg-06, Chn-06 | 20 (Twenty) | 40 (Forty) | 40 (Forty)",155,757003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Cuttack|MENTAL HEALTH INSTITUTE,Mental Health Institute,"Mental Health Institute, Mangalabag, Cuttack, Cuttack , Distt.- Cuttack, Orissa, Pin Code- 753007","Mhi,Scbmch Cuttack Odisha Govt.",Cuttack,Orissa,Government,Post Basic Diploma in Psychiatric nsg.,20 (Twenty),20,753007,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Khordha|MOTHERS NURSING SCHOOL,Mothers Nursing School,"Mothers Nursing School, Plot No.-120,K-1,Kalinganagar, Ghatikia, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003",Jogendra Memorial Trust,Khordha,Orissa,Private,GNM | ANM,40 (Forty) | 20 (Twenty),60,751003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Sambalpur|MPHW (F) DISTT. HEADQUARTERS HOSP.,Mphw (F) Distt. Headquarters Hosp.,"Mphw (F) Distt. Headquarters Hosp., Near Cdmo Office, District Head Quarter Hospital, Modipada,Sambalpur , Sambalpur , Distt.- Sambalpur, Orissa, Pin Code- 768002",Govt. Of Odisha,Sambalpur,Orissa,Government,ANM,40 (Forty),40,768002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Deogarh|MPHW (F) SUB-DIVISIONAL HOSP.,Mphw (F) Sub-Divisional Hosp.,"Mphw (F) Sub-Divisional Hosp., District Headquarter Hospital, Deogarh , Deogarh, Distt.- Deogarh, Orissa, Pin Code- 768108",Na,Deogarh,Orissa,Government,ANM,40 (Forty),40,768108,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Cuttack|NARMADA SCHOOL AND COLLEGE OF NURSING,Narmada School And College Of Nursing,"Narmada School And College Of Nursing, At-Nuapada, Po-Nuabazar, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753004",Narmada Charitable Educational Trust,Cuttack,Orissa,Private,P B B.Sc(N) | GNM | B.Sc(N),20 (Twenty) | 40 (Forty) | 40 (Forty),100,753004,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Khordha|NEELACHAL INSTITUTE OF NURSING SCHOOL,Neelachal Institute Of Nursing School,"Neelachal Institute Of Nursing School, Ochc Building (Co-Housing Complex) Unit-Iii, Kharavel Nagar, Janpath, Bhubaneswar, Khordha, Odisha, Pin-751001 , Bhubaneswar, Distt.- Khordha, Orissa, Pin Cod",Neelachal Mission,Khordha,Orissa,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"20 (Twenty) | 40 (Forty) | 20 (Twenty) Med-Surg-8, Chn-4, Psy-4, Obg-4 | 30 (Thirty)",110,751001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
Orissa|Sundargarh|NURSES TRAINING INSTITUTE,Nurses Training Institute,"Nurses Training Institute, Ispat General Hospital, Sector-19, Rourkela-769005 , Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 769005",Rourkela Steel Plant,Sundargarh,Orissa,Government,GNM,60 (Sixty),60,769005,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Malkanagiri|ORISSA HEALTH EDUCATION SCHOOL OF NURSING,Orissa Health Education School Of Nursing,"Orissa Health Education School Of Nursing, At: Satyamguda Po: Canal Side Rode , Malkanagiri, Distt.- Malkanagiri, Orissa, Pin Code- 764045",Orissa Health Education Trust,Malkanagiri,Orissa,Private,ANM,30 (Thirty),30,764045,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Khordha|PIONEER ANM TRAINING SCHOOL,Pioneer Anm Training School,"Pioneer Anm Training School, Hig 188, Kanan Vihar Phase I, Chandrashekhapur, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751031",Society For Health Action Development And Environmental Services,Khordha,Orissa,Private,ANM,30 (Thirty),30,751031,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Khordha|PRATIVA DEVI SCHOOL OF NURSING,Prativa Devi School Of Nursing,"Prativa Devi School Of Nursing, Plot No 79, Kharvel Nagar, Unit - Iii, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751001",Prativa Educational And Charitable Trust,Khordha,Orissa,Private,GNM,40 (Forty),40,751001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Khordha|PRATIVADEVI SCHOOL OF NURSING,Prativadevi School Of Nursing,"Prativadevi School Of Nursing, Plot No- 532, Satya Nagar, Po- Saheed Nagar , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751007",Jagaran Voluntary Organisation,Khordha,Orissa,Private,ANM | GNM,40 (Forty) | 30 (Thirty),70,751007,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Puri|PRIYANKA DEVI SCHOOL OF NURSING,Priyanka Devi School Of Nursing,"Priyanka Devi School Of Nursing, Gadadhar Bihar, Baliguali, Puri, Distt.- Puri, Orissa, Pin Code- 752002",Ramachandi Jubak Sangha,Puri,Orissa,Private,GNM,40 (Forty),40,752002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Sundargarh|ROURKELA INSTITUTE OF NURSING,Rourkela Institute Of Nursing,"Rourkela Institute Of Nursing, At-Mahalia Pali, Po-Beldihi, Via -Rourkela, Dist-Sundargarh, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 770031",Orissa Social And Educational Trust,Sundargarh,Orissa,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,770031,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Cuttack|S.C.B COLLEGE OF NURSING,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,B.Sc(N) | M. Sc (N) | Post Basic Diploma in Operation Room Nursing | Post Basic Diploma in Cardio Thoracic Nursing | P B B.Sc(N) | Post Basic Diploma in Critical care nursing | Post Basic Diploma in Emergency & Disaster Nursing | Post Basic Diploma in Oncology Nursing,150 (One Hundred Fifty) | 10 (Ten) Pead- 10 | 10 (Ten) | 10 (Ten) | 20 (Twenty) | 10 (Ten) | 10 (Ten) | 10 (Ten),230,753007,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Cuttack|SADGURU COLLEGE OF NURSING,Sadguru College Of Nursing,"Sadguru College Of Nursing, At/Po/Ps- Jagatpur, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 754021",Sadguru Health And Educational Trust,Cuttack,Orissa,Private,GNM,60 (Sixty),60,754021,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Puri|SAILABALA SCHOOL OF NURSING,Sailabala School Of Nursing,"Sailabala School Of Nursing, At-Sailashree Nibas Narendrakona , Puri , Distt.- Puri, Orissa, Pin Code- 752001",Puri Institution Of Technology Governing Body,Puri,Orissa,Private,ANM | GNM,30 (Thirty) | 30 (Thirty),60,752001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Bhadrak|SALANDI SCHOOL OF NURSING,Salandi School Of Nursing,"Salandi School Of Nursing, At-Motel Square,N.H.-5 , Bhadrak, Distt.- Bhadrak, Orissa, Pin Code- 756100",Salandi Health Care Pvt Ltd,Bhadrak,Orissa,Private,ANM | GNM,40 (Forty) | 40 (Forty),80,756100,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Sambalpur|SAMBALPUR ANM TRAINING CENTER,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 50 (Fifty) | 60 (Sixty) | 20 (Twenty) | 30 (Thirty),200,768112,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Mayurbhanja|SANJOG SCHOOL OF NURSING,Sanjog School Of Nursing,"Sanjog School Of Nursing, , Udala, Distt.- Mayurbhanja, Orissa, Pin Code- 757041",Sanjog,Mayurbhanja,Orissa,Private,ANM,30 (Thirty),30,757041,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Angul|SANKAR RUKMANI SCHOOL OF NURSING,Sankar Rukmani School Of Nursing,"Sankar Rukmani School Of Nursing, Near Orissa Brigade School, At- Bikash Nagar, Turanga, Dist- Angul , Angul, Distt.- Angul, Orissa, Pin Code- 759122",Dhaneswar Memorial Educational Trust,Angul,Orissa,Private,ANM,30 (Thirty),30,759122,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
Orissa|Khordha|SARADA DEVI INSTITUTE OF MEDICAL SCIENCES,Sarada Devi Institute Of Medical Sciences,"Sarada Devi Institute Of Medical Sciences, Mahanadi Vihar, Cuttack, Distt.- Khordha, Orissa, Pin Code- 753004",Bharat Nirman Charitable Trust,Khordha,Orissa,Private,ANM | GNM,40 (Forty) | 40 (Forty),80,753004,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Cuttack|SARALA INSTITUTE OF NURSING,Sarala Institute Of Nursing,"Sarala Institute Of Nursing, At Sapanpur, Po Sisua, Salipur, Distt.- Cuttack, Orissa, Pin Code- 754202",Maa Sarala Trust,Cuttack,Orissa,Private,ANM,30 (Thirty),30,754202,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Malkanagiri|SATYANARAYAN GNM TRAINING COLLEGE,Satyanarayan Gnm Training College,"Satyanarayan Gnm Training College, At-Sambayaguda, Po/Dist- Malkanagiri, Odisha , Malkanagiri, Distt.- Malkanagiri, Orissa, Pin Code- 764045",Regional Library,Malkanagiri,Orissa,Private,GNM,30 (Thirty),30,764045,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Rayagada|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Christian Hospital , Bissamcuttak, Distt.- Rayagada, Orissa, Pin Code- 765019",Christian Hospital Bissamcuttack,Rayagada,Orissa,Private,GNM | B.Sc(N),20 (Twenty) | 40 (Forty),60,765019,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Angul|SEVA SCHOOL OF NURSING,Seva School Of Nursing,"Seva School Of Nursing, At - Indra Hari Nagar, P O - Turanga, Angul, Distt.- Angul, Orissa, Pin Code- 759123",Seva Educational Trust,Angul,Orissa,Private,ANM | GNM,30 (Thirty) | 30 (Thirty),60,759123,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Mayurbhanja|SHAIKH SCHOOL OF NURSING,Shaikh School Of Nursing,"Shaikh School Of Nursing, At/Po-Gudialbandh Ps - Badasahi Dist - Mayurbhanj, , Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Organisation For Socio Economic Action,Mayurbhanja,Orissa,Private,GNM,30 (Thirty),30,757001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Bolangir|SITE ANM TRAINING CENTRE,Site Anm Training Centre,"Site Anm Training Centre, Pallishree Vihar Po-Sadaipali, Balangir, Distt.- Bolangir, Orissa, Pin Code- 767065",Ramjee Yubak Sangha Society,Bolangir,Orissa,Private,ANM | GNM | B.Sc(N) | M. Sc (N),40 (Forty) | 40 (Forty) | 40 (Forty) | 25 (Twentyfive) Med Surg-10 Paed-06 Chn-06 Obg-03,145,767065,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Khordha|SPARSH COLLEGE OF NURSING AND ALLIED SCIENCES,Sparsh College Of Nursing And Allied Sciences,"Sparsh College Of Nursing And Allied Sciences, Plot No.154/1683/2194 &177/2195, Kantabada,Bhubaneswar- 752054, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752054",Nirmala Trust,Khordha,Orissa,Private,ANM | B.Sc(N) | GNM,30 (Thirty) | 60 (Sixty) | 50 (Fifty),140,752054,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Cuttack|SRI SRI COLLEGE OF NURSING,Sri Sri College Of Nursing,"Sri Sri College Of Nursing, Bidyadharpur Arilo, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 754006",Sri Sri University,Cuttack,Orissa,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,754006,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Baleshwar|ST THOMAS SCHOOL OF NURSING,St Thomas School Of Nursing,"St Thomas School Of Nursing,, Jyothi Hospital Campus, P O - Kuruda,, , Distt.- Baleshwar, Orissa, Pin Code- 756056",Jyothi Charitable Society,Baleshwar,Orissa,Private,GNM | B.Sc(N),30 (Thirty) | 60 (Sixty),90,756056,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Khordha|SUM NURSING SCHOOL,Sum Nursing School,"Sum Nursing School, K-8, Kalinga Nagar, Ghatikia, , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003","Sikshya' O' Anusandhan Educational Soc,",Khordha,Orissa,Private,GNM | B.Sc(N) | P B B.Sc(N) | M. Sc (N),"100 (One Hundred) | 150 (One Hundred Fifty) | 40 (Forty) | 50 (Fifty) Med-Surg-16, Paed-10, Obg-07, Chn-10, Psy-07",340,751003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Nuapada|SUSHILA DEVI SCHOOL OF NURSING,Sushila Devi School Of Nursing,"Sushila Devi School Of Nursing, Door No 866/1379, Street: Rajpur, Nuapada, Distt.- Nuapada, Orissa, Pin Code- 766105",Susila Batakrushna Charitable Trust,Nuapada,Orissa,Private,ANM | GNM,30 (Thirty) | 40 (Forty),70,766105,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Kendrapara|TULASI ANM TRAINING CENTRE,Tulasi Anm Training Centre,"Tulasi Anm Training Centre, At- Gopa, Po- Keshpur Bazar, Dist- Kendrapara-754211, Odisha , Kendrapara , Distt.- Kendrapara, Orissa, Pin Code- 754211",Shikshya 'O' Sambhabana,Kendrapara,Orissa,Private,ANM | GNM,20 (Twenty) | 60 (Sixty),80,754211,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Baleshwar|VIKASH G N M TRAINING SCHOOL,Vikash G N M Training School,"Vikash G N M Training School, (Tentulia Thakurani Mandir), Po - Januganj, Balasore, Distt.- Baleshwar, Orissa, Pin Code- 756019",Medical Training Centre Briliant Institute Of Pharmacitical Information Hospital And Technology,Baleshwar,Orissa,Private,GNM,30 (Thirty),30,756019,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
Orissa|Bargarh|VIKASH NURSING COLLEGE,Vikash Nursing College,"Vikash Nursing College, Barahaguda,Vikash Enclave, Bargarh, Distt.- Bargarh, Orissa, Pin Code- 768028",Dasari Veer Raju And Gunnam Ram Chandra Rao Memorial Trust,Bargarh,Orissa,Private,ANM | B.Sc(N),40 (Forty) | 60 (Sixty),100,768028,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
Orissa|Khordha|VIVEKANANDA INSTITUTE OF SOCIAL WORK & SOCIAL SCIENCE,Vivekananda Institute Of Social Work & Social Science,"Vivekananda Institute Of Social Work & Social Science, Campus-I, Plot-474, Pitapalli Campus-Ii,Plot-19,Chhatabar , Khordha, Distt.- Khordha, Orissa, Pin Code- 752055",Sohum World Foundation,Khordha,Orissa,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 60 (Sixty) | 35 (Thirty Five) 7 In Each Specialty | 50 (Fifty),205,752055,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
Orissa|Khordha|XAVIER SCHOOL OF NURSING,Xavier School Of Nursing,"Xavier School Of Nursing, Plot No.-6, At- Barakuda, Mukunda Prasda, , Khordha, Distt.- Khordha, Orissa, Pin Code- 752050",Sikhya Sanjog,Khordha,Orissa,Private,ANM,30 (Thirty),30,752050,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
